,rank,title,price,reviews_count,rating,asin,url,category_path,market_place,unit_sold,category_name
4545,87,AffyBulb 2 x 11W G23 PLS UV Replacement Bulb for Pond UVC Filter Machine or Clarifiers,19.99,2200.0,4.2,B0C68VHKP2,https://www.amazon.fr/-/en/AffyBulb-Replacement-Filter-Machine-Clarifiers/dp/B0C68VHKP2/ref=zg_bs_g_lighting_d_sccl_87/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4546,88,no title,7.99,936.0,4.1,B0CLLCGFW9,https://www.amazon.fr/-/en/Unnderwiss-equivalent-flicker-free-non-dimmable-lighting/dp/B0CLLCGFW9/ref=zg_bs_g_lighting_d_sccl_88/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4547,89,no title,29.99,3321.0,4.4,B0D1DLY4H4,https://www.amazon.fr/-/en/SKYLEO-LED-Desk-Lamp-Brightness/dp/B0D1DLY4H4/ref=zg_bs_g_lighting_d_sccl_89/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4548,90,no title,55.99,1280.0,4.5,B0BR7LMQXH,https://www.amazon.fr/-/en/Yikuneng-2700K-6500K-Dimmable-Control-Bedroom/dp/B0BR7LMQXH/ref=zg_bs_g_lighting_d_sccl_90/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4549,91,no title,58.8,576.0,4.6,B0FJ8V2TCG,https://www.amazon.fr/-/en/Philips-Hue-1000-2000K-Compatible-Assistant/dp/B0FJ8V2TCG/ref=zg_bs_g_lighting_d_sccl_91/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4550,92,no title,10.82,2752.0,4.5,B0DCBHR3W7,https://www.amazon.fr/-/en/slochi-Ceiling-Colours-Waterproof-Bathroom/dp/B0DCBHR3W7/ref=zg_bs_g_lighting_d_sccl_92/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4551,93,"Atmosphera Naya Petal Pendant Light Bulb Not Included E27 40 W – Bohemian Metal Chandelier 72 cm for Bedroom, Living Room, Entrance, Office – Adjustable Height",27.05,227.0,4.5,B0BV2TMYY6,https://www.amazon.fr/-/en/Atmosphera-Petal-Pendant-Light-Included/dp/B0BV2TMYY6/ref=zg_bs_g_lighting_d_sccl_93/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4552,94,no title,12.99,6016.0,4.0,B0CB6CKJD8,https://www.amazon.fr/GIPOYENT-Music-Backlight-45-75-Bluetooth/dp/B0CB6CKJD8/ref=zg_bs_g_lighting_d_sccl_94/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4553,95,"Alecto BC110BE Simon - Alarm Clock - Educational Alarm Clock for Children - Night Light - Learn to Sleep and Wake with LED Alarm Clock for Children - Snail, Taupe",39.03,1113.0,4.3,B0BZ4KXNVJ,https://www.amazon.fr/-/en/Alecto-BC110BE-Simon-Educational-Children/dp/B0BZ4KXNVJ/ref=zg_bs_g_lighting_d_sccl_95/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4554,96,"Gritin Rechargeable Reading Light, 9 LED Reading Light, Clip, Gradual Dimming & 3 Eye Protection Modes (Cold & Warm White), 360° Flexible Neck, Indicator, Long Work for Reading in Bed",13.29,49689.0,4.8,B08GG42WXY,https://www.amazon.fr/-/en/Gritin-Rechargeable-Protection-Flexible-Indicator/dp/B08GG42WXY/ref=zg_bs_g_lighting_d_sccl_96/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4555,1,"PURIVITA Universal Descaler Coffee Machine [500ML] – Descaling Machine Cleaning – Descaling Liquid for Delonghi, Nespresso, Dolce Gusto, Lazzata & More Models",5.99,21775.0,4.5,B0C4FHBPRT,https://www.amazon.it/-/en/PURIVITA-Universal-Descaler-Coffee-Machine/dp/B0C4FHBPRT/ref=zg_bs_g_kitchen_d_sccl_1/525-2067163-0910311?psc=1,kitchen,it,8000.0,Kitchen
4556,2,"Philips Lint Lever - Removes Lint from All Fabrics, Fast Blade 8800 RPM, Large Shaving Area, 3 Hole Mesh, Removable Container (GC026/00)",13.99,148759.0,4.5,B00E3862DE,https://www.amazon.it/Philips-Lint-Lever-Removable-Container/dp/B00E3862DE/ref=zg_bs_g_kitchen_d_sccl_2/525-2067163-0910311?psc=1,kitchen,it,4000.0,Kitchen
4557,3,"Nespresso Inissia EN80.B Espresso Coffee Maker, Black",70.96,47296.0,4.4,B00G5YOVZA,https://www.amazon.it/-/en/Nespresso-Inissia-EN80-B-Espresso-Coffee/dp/B00G5YOVZA/ref=zg_bs_g_kitchen_d_sccl_3/525-2067163-0910311?psc=1,kitchen,it,5000.0,Kitchen
4558,4,Amazon Basics Water Filters - Pack of 12 - Suitable and Compatible with all BRITA Jugs Including PerfectFit and Amazon Basic Jugs,32.99,14955.0,4.5,B084H8YHW8,https://www.amazon.it/-/en/Amazon-Basics-Water-Filters-Compatible/dp/B084H8YHW8/ref=zg_bs_g_kitchen_d_sccl_4/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4559,5,"Amazon Basics Vacuum Bags with Hand Pump, Zipper, Large, Pack of 5, Clear",10.39,145021.0,4.5,B07RSCPH4N,https://www.amazon.it/-/en/Amazon-Basics-Vacuum-Zipper-Large/dp/B07RSCPH4N/ref=zg_bs_g_kitchen_d_sccl_5/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4560,6,"Utopia Bedding Waterproof Double Mattress Protector 160 x 200 x 30 cm, OEKO-TEX Certified, Mattress Protector, Breathable, Washable, Fitted Style All Around Elastic",17.99,96222.0,4.5,B077SWXDS5,https://www.amazon.it/-/en/Utopia-Bedding-Waterproof-Protector-Breathable/dp/B077SWXDS5/ref=zg_bs_g_kitchen_d_sccl_6/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4561,7,"Lagostina Gustosa Rectangular Roasting Dish in Non-Stick Steel for Oven, Black, 42 x 29 x 4 cm",8.99,1766.0,4.6,B08XZB7TFD,https://www.amazon.it/-/en/Lagostina-Gustosa-Rectangular-Roasting-Non-Stick/dp/B08XZB7TFD/ref=zg_bs_g_kitchen_d_sccl_7/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen
4562,8,"Super Sparrow Insulated Water Bottle, Stainless Steel Thermal Bottle – 350 ml, 500 ml, 750 ml, 1L, 1.2 L – BPA Free, Children's Water Bottle for School, Sport, Camping, Yoga, Gym, Cycling",13.25,6031.0,4.6,B0B15HGXD9,https://www.amazon.it/-/en/Super-Sparrow-Thermos-Ultralight-Stainless/dp/B0B15HGXD9/ref=zg_bs_g_kitchen_d_sccl_8/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen
4563,9,"Levesolls 2-in-1 Neck Pillow - Memory Foam Pillow for Lateral Dorm, Supine and Ergonomic Support, with Removable and Washable Cover, 61 x 41 x 12/13 cm",28.49,459.0,4.4,B0FD3JLTQC,https://www.amazon.it/-/en/Levesolls-Neck-Pillow-Ergonomic-Removable/dp/B0FD3JLTQC/ref=zg_bs_g_kitchen_d_sccl_9/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4564,10,"De'Longhi EcoDecalk DLSC500 Descaler 5 Dose Descaling Machine Maintenance Accessory for Coffee Machine, Ingredients of Plant Origin, Bottle with 5 Doses, 500 ml",12.9,118295.0,4.7,B008YETL18,https://www.amazon.it/-/en/DeLonghi-EcoDecalk-DLSC500-Maintenance-Ingredients/dp/B008YETL18/ref=zg_bs_g_kitchen_d_sccl_10/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen
4565,11,"edihome, Paper Oven for Air Fryer, BPA Free, Disposable, Oven-Safe, 5 to 8 Litres (Square, 20-24 cm)",8.99,6979.0,4.6,B0D3VCV459,https://www.amazon.it/-/en/edihome-Disposable-Oven-Safe-Litres-Square/dp/B0D3VCV459/ref=zg_bs_g_kitchen_d_sccl_11/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen
4566,12,"Bialetti Moka Express Coffee Maker 2 Cups, Anti-Scald Handle, Not Suitable for Induction, (90 ml), Aluminium",18.52,103604.0,4.6,B0019M4H16,https://www.amazon.it/-/en/Bialetti-Anti-Scald-Suitable-Induction-Aluminium/dp/B0019M4H16/ref=zg_bs_g_kitchen_d_sccl_12/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4567,13,"Cecotec ProClean 3030 Microwave, 20 Litre, 700 W, Ready2Clean Coating, 6 Working Levels, 30 min Timer, Defrost Mode, Black",51.0,30791.0,4.3,B07JZ5V5LG,https://www.amazon.it/-/en/Cecotec-ProClean-Microwave-Ready2Clean-Coating/dp/B07JZ5V5LG/ref=zg_bs_g_kitchen_d_sccl_13/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4568,14,"Swiffer Dust Catch Cloths, 216 Dry Microfibre Cloths, Dust and Dirt Capture, Great for All Types of Floors and Animal Hair, Jig Size",29.99,1337.0,4.8,B0DWNFPTB6,https://www.amazon.it/-/en/Swiffer-Cloths-Microfibre-Capture-Floors/dp/B0DWNFPTB6/ref=zg_bs_g_kitchen_d_sccl_14/525-2067163-0910311?psc=1,kitchen,it,200.0,Kitchen
4569,15,"Girmi SR02 Electric Citrus Juicer, 25 W, Double Rotation, 700cc Capacity, Double Squeeze Cup Small and Large, Red/White",9.9,3949.0,4.5,B01N9WCT2J,https://www.amazon.it/-/en/Girmi-SR02-Electric-Rotation-Capacity/dp/B01N9WCT2J/ref=zg_bs_g_kitchen_d_sccl_15/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen
4570,16,"PORTENTUM Air Fryer Oven Paper 100 Square Units 20-24cm Fits 5-8L Models BPA Free, FDA and LFGB Certified",8.49,18280.0,4.6,B0C7SBTGYZ,https://www.amazon.it/-/en/PORTENTUM-Square-20-24cm-Models-Certified/dp/B0C7SBTGYZ/ref=zg_bs_g_kitchen_d_sccl_16/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4571,17,"Utopia Bedding Waterproof Double Mattress Protector 160 x 200 x 30 cm, OEKO-TEX Certified, Mattress Protector, Breathable, Washable, Fitted Style All Around Elastic",19.99,66790.0,4.5,B07PGJGBKQ,https://www.amazon.it/-/en/Utopia-Bedding-Waterproof-Protector-Breathable/dp/B07PGJGBKQ/ref=zg_bs_g_kitchen_d_sccl_17/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4572,18,"De'Longhi DLSC002 Water Softener Filter for Automatic Coffee Machines, Replacement Filter Coffee Machine from the Ecam Series, Useful and Easy to Install in the Water Tank, Made in Italy",7.84,55644.0,4.7,B00CXQ9GQ8,https://www.amazon.it/-/en/DeLonghi-DLSC002-Softener-Automatic-Replacement/dp/B00CXQ9GQ8/ref=zg_bs_g_kitchen_d_sccl_18/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4573,19,"Utopia Bedding - 4-Piece Double Bed Sheet Set 180 x 200 cm - Brushed Microfibre Polyester - Oeko-Tex Certified - Fitted Sheet, Flat Sheet and 2 Pillowcases 50 x 75 cm, Grey",23.99,284964.0,4.4,B07J4H3MBJ,https://www.amazon.it/-/en/Utopia-Bedding-Microfibre-Polyester-Pillowcases/dp/B07J4H3MBJ/ref=zg_bs_g_kitchen_d_sccl_19/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen
4574,20,Swiffer Duster Spare Parts for Dust Collector 24 Pieces for Dust Capturing and Trapping,29.99,3428.0,4.8,B0BJVTCDPR,https://www.amazon.it/-/en/Swiffer-Duster-Collector-Capturing-Trapping/dp/B0BJVTCDPR/ref=zg_bs_g_kitchen_d_sccl_20/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen
4575,21,"Tesori d'Oriente - Hammam Diffuser, Air Freshener with Sticks, with Essential Oils with Notes of Jasmine and Orange Flower, Home Air Freshener, 200 ml",5.69,3656.0,4.3,B084VQV793,https://www.amazon.it/-/en/Tesori-dOriente-Diffuser-Freshener-Essential/dp/B084VQV793/ref=zg_bs_g_kitchen_d_sccl_21/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4576,22,Single Waterproof Mattress Protector 90 x 190 cm White Cotton and Microfibre Fitted Sheet for Bed Protector Mattress Saver Breathable Hypoallergenic Machine Washable,13.99,16697.0,4.4,B0C5N3KPHC,https://www.amazon.it/-/en/Waterproof-Protector-Microfibre-Breathable-Hypoallergenic/dp/B0C5N3KPHC/ref=zg_bs_g_kitchen_d_sccl_22/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen
4577,23,"SWEET VIEW Oil Sprayer and Oil Dispenser 470ml Light Resistant Glass for Kitchen, Air Fryer, Kitchen, Salad and BBQ",11.99,5557.0,4.6,B0F2DJV6SZ,https://www.amazon.it/-/en/SWEET-VIEW-Sprayer-Dispenser-Resistant/dp/B0F2DJV6SZ/ref=zg_bs_g_kitchen_d_sccl_23/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4578,24,"HOMCA Orthopaedic Pillow, 2 in 1 Ergonomic Memory Foam Pillow for Sleeping, Neck Support Pillow with Removable and Washable Cover, 60 x 40 x 12/14 cm",51.99,12806.0,4.3,B0BYTZ4YS7,https://www.amazon.it/-/en/HOMCA-Orthopaedic-Ergonomic-Sleeping-Removable/dp/B0BYTZ4YS7/ref=zg_bs_g_kitchen_d_sccl_24/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4579,25,"Lagostina Cucina Mediterranea Frying Pan Diameter 20 cm for Induction, Non-Stick Aluminium, with Thermo-Signal Cooking Indicator, Red",13.99,2990.0,4.3,B08DG6RN5W,https://www.amazon.it/-/en/Lagostina-Mediterranea-Induction-Non-Stick-Thermo-Signal/dp/B08DG6RN5W/ref=zg_bs_g_kitchen_d_sccl_25/525-2067163-0910311?psc=1,kitchen,it,300.0,Kitchen
4580,26,"NESCAFÉ DOLCE GUSTO KRUPS Piccolo XS Espresso Coffee Machine and Other Capsule Drinks, Manual, Grey and Black",48.99,7471.0,4.5,B08HSJY2JT,https://www.amazon.it/-/en/NESCAF%C3%89-KRUPS-Piccolo-Espresso-Machine/dp/B08HSJY2JT/ref=zg_bs_g_kitchen_d_sccl_26/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4581,27,"DREAME L40 Ultra AE Robot Vacuum Cleaner, Suction 19,000 Pa, Self-Cleaning of Moci with Hot Water at 75 °C, Various Brushes and Flexible Moci, Automatic Emptying",484.03,5965.0,4.6,B0F53MJY8T,https://www.amazon.it/-/en/L40-Ultra-AE-Self-Cleaning-Automatic/dp/B0F53MJY8T/ref=zg_bs_g_kitchen_d_sccl_27/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen
4582,28,"Baldiflex RelaxOne 20 Memory Mattress, 20 cm, Double 160 x 190 cm, Orthopaedic and Ergonomic, Hypoallergenic and Antibacterial, 100% Made in Italy",119.99,504.0,4.4,B0FDL57836,https://www.amazon.it/-/en/Baldiflex-RelaxOne-Orthopaedic-Hypoallergenic-Antibacterial/dp/B0FDL57836/ref=zg_bs_g_kitchen_d_sccl_28/525-2067163-0910311?psc=1,kitchen,it,600.0,Kitchen
4583,29,"Lavazza A Modo Mio 18400049 Descaling Liquid for Coffee Machines, 250 ml, Black",12.99,9419.0,4.6,B07RH1ZNV9,https://www.amazon.it/-/en/Lavazza-18400049-Descaling-Liquid-Machines/dp/B07RH1ZNV9/ref=zg_bs_g_kitchen_d_sccl_29/525-2067163-0910311?psc=1,kitchen,it,,Kitchen
4584,30,"Felce Azzurra - Classic Long Lasting Spray Air Freshener, Waterless Air Freshener with Instant Intense Fragrance, Home Zero Halo Air Freshener, 250 ml",1.97,1868.0,4.6,B006JY7AXQ,https://www.amazon.it/-/en/Felce-Azzurra-Freshener-Waterless-Fragrance/dp/B006JY7AXQ/ref=zg_bs_g_kitchen_d_sccl_30/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4585,31,LAICA Bi-Flux Water Filter – Preserves Mineral Salts Useful to the Body and Reduces Chlorine and Limescale – 6 Months of Good and Filtered Water (6 Filters x 150L) – Made in Italy,22.51,18990.0,4.7,B009DIOBZ0,https://www.amazon.it/-/en/LAICA-Bi-Flux-Water-Filter-Preserves/dp/B009DIOBZ0/ref=zg_bs_g_kitchen_d_sccl_31/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4586,32,"BRITA ON TAP V-MF Tap Water Filter (600L) - Reduces Chlorine, PFAS, 99.99% of Bacteria, Microparticles and Metals - For Good and Safe Drinking Water",23.92,9837.0,4.7,B07W42FDZ1,https://www.amazon.it/-/en/BRITA-V-MF-Water-Filter-600L/dp/B07W42FDZ1/ref=zg_bs_g_kitchen_d_sccl_32/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4587,33,"Savings Kit 12 Kobold VK140 Bags with 12 Pack Air Fresheners, 2 Motor Grid Filters, Compatible Replacement for Kobold VK140 | All-In-One Solution for Home Always Clean and Tidy",15.78,6825.0,4.5,B07FKTLKLD,https://www.amazon.it/-/en/Savings-Fresheners-Compatible-Replacement-Solution/dp/B07FKTLKLD/ref=zg_bs_g_kitchen_d_sccl_33/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4588,34,Digital Kitchen Scale HK 105 High Precision Stainless Steel Waterproof 5kg Capacity LCD Screen Batteries Included Tare Function Downloadable Recipe Book,7.49,3856.0,4.4,B08DY3TNJG,https://www.amazon.it/-/en/Precision-Stainless-Waterproof-Batteries-Downloadable/dp/B08DY3TNJG/ref=zg_bs_g_kitchen_d_sccl_34/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4589,35,"OSAMA - Extra Strong Glue Stick, 2 Pieces + 1 Free, 20 g - Glue Stick Set Ideal for School Stationery, Office and University - Slides on Paper, Cardboard and Photos without Clumps, Suitable for",2.99,7884.0,4.3,B07VMN5ZYL,https://www.amazon.it/-/en/OSAMA-Stationery-University-Cardboard-Suitable/dp/B07VMN5ZYL/ref=zg_bs_g_kitchen_d_sccl_35/525-2067163-0910311?psc=1,kitchen,it,800.0,Kitchen
4590,36,"Imetec ZeroCalc Z1 2500 - Steam Iron - Anti-Limescale Technology - Stainless Steel Plate - 2200 Watt, Steam Boost 120 g - Energy Saving Technology, Calc Clean Function",21.9,17480.0,4.2,B07CKY9SNZ,https://www.amazon.it/-/en/Imetec-ZeroCalc-2500-Anti-Limescale-Technology/dp/B07CKY9SNZ/ref=zg_bs_g_kitchen_d_sccl_36/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4591,37,Sonello Double Layer Roller Blind Day and Night without Drilling 50 cm x 130 cm White Easy Clip Fastening No Drilling Zebra Roller Blind for Window or Door Sun Protection,22.85,37709.0,4.5,B07H3ZKGM4,https://www.amazon.it/-/en/Sonello-without-Drilling-Fastening-Protection/dp/B07H3ZKGM4/ref=zg_bs_g_kitchen_d_sccl_37/525-2067163-0910311?psc=1,kitchen,it,50.0,Kitchen
4592,38,"Ariasana Tripack Lavender, Ariasana Aero 360° Refill for Devices with Capacity ≥ 450 g, Scented Tab Absorbs Moisture, Tab Refill Against Bad Odors, 1 Pack of 3 x 450 g",8.9,879.0,4.6,B0CCY6761N,https://www.amazon.it/-/en/Ariasana-Tripack-Lavender-Capacity-Moisture/dp/B0CCY6761N/ref=zg_bs_g_kitchen_d_sccl_38/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4593,39,"De'Longhi EcoDecalk DLSC200 Mini Descaler, 2 Doses of Descaling, Coffee Machine Maintenance Accessory, Ingredients of Vegetable Origin, 2 x 100 ml",6.99,38444.0,4.6,B0021IOTTW,https://www.amazon.it/-/en/DeLonghi-EcoDecalk-Descaling-Maintenance-Ingredients/dp/B0021IOTTW/ref=zg_bs_g_kitchen_d_sccl_39/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen
4594,40,"BRITA MAXTRA PRO All-in-1 Tap Water Filter Pack of 6 Filters - Reduces Chlorine, Limescale - PFAS & Metals - Original Filter Compatible with Water Filter Jug",39.98,36167.0,4.7,B06XYG1P2G,https://www.amazon.it/-/en/BRITA-MAXTRA-Water-Filter-Filters/dp/B06XYG1P2G/ref=zg_bs_g_kitchen_d_sccl_40/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4595,41,"Bialetti Venus Induction Coffee Maker, Stainless Steel, Suitable for All Types of Dishes, 4 Coffee Cups (170 ml), Silver",22.9,37622.0,4.5,B08556XV39,https://www.amazon.it/-/en/Bialetti-Induction-Coffee-Stainless-Suitable/dp/B08556XV39/ref=zg_bs_g_kitchen_d_sccl_41/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4596,42,"Festa Centro 24 Birthday Cake Candles, Spiral Birthday Candles Long Thin with Metal Surface, Spiral Cupcake Candles for Birthday Party Cake Decorations (Champagne)",6.89,293.0,4.6,B0D9Z16PHB,https://www.amazon.it/-/en/Festa-Centro-Birthday-Decorations-Champagne/dp/B0D9Z16PHB/ref=zg_bs_g_kitchen_d_sccl_42/525-2067163-0910311?psc=1,kitchen,it,700.0,Kitchen
4597,43,"PORTENTUM Oil Spray for Air Fryer 500 ml 2 in 1, Bottle and Oil Dispenser Sprayer Oil Spray, Air Fryer Accessories for Food and Sprayer (Black)",8.99,1924.0,4.4,B0DZ6TYDMK,https://www.amazon.it/-/en/PORTENTUM-Bottle-Dispenser-Sprayer-Accessories/dp/B0DZ6TYDMK/ref=zg_bs_g_kitchen_d_sccl_43/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4598,44,"De'Longhi Hva 3220 Vertical Fan Heater, Silent, 2 Handles, 2 Powers, Drip Protection, Thermostat, Handle, Frost Protection, Double Insulation, Small Size, White",19.12,5243.0,4.2,B016IGIEOI,https://www.amazon.it/-/en/DeLonghi-3220-Protection-Thermostat-Insulation/dp/B016IGIEOI/ref=zg_bs_g_kitchen_d_sccl_44/525-2067163-0910311?psc=1,kitchen,it,900.0,Kitchen
4599,45,"Amazon Basics Double Fitted Sheet, 180 x 200 x 30 cm, 100% Microfibre, 30 cm Height, White",10.94,153709.0,4.3,B01E6XAT4S,https://www.amazon.it/-/en/Amazon-Basics-Double-Fitted-Microfibre/dp/B01E6XAT4S/ref=zg_bs_g_kitchen_d_sccl_45/525-2067163-0910311?psc=1,kitchen,it,200.0,Kitchen
4600,46,"FRESKO 4-in-1 Hand Blender, 1000W Minipimer 304 Stainless Steel Immersion Blender, with 12 Speeds and Turbo Mode, Spray-Proof Design, Includes Measuring Cup, Chopper and Whisk (HB3302)",33.99,8631.0,4.4,B0BY8Q9ZT3,https://www.amazon.it/-/en/Minipimer-Stainless-Immersion-Spray-Proof-HB3302/dp/B0BY8Q9ZT3/ref=zg_bs_g_kitchen_d_sccl_46/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4601,51,"BRITA MAXTRA PRO Pure Performance Tap Water Filter (Formerly All-in-1) Pack of 4 Filters - Reduces Chlorine, Limescale, PFAS and Metals, Original Filter Compatible with Water Filter Jug BRITA",24.99,2464.0,4.7,B0BXPMRZ3N,https://www.amazon.it/-/en/BRITA-MAXTRA-Performance-Formerly-Filters/dp/B0BXPMRZ3N/ref=zg_bs_g_kitchen_d_sccl_1/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4602,52,"Utopia Bedding Set of 4 Cushions, 50 x 50 cm, Cushion Padding, Sofa Cushions, Inner Cushion (White)",19.09,194650.0,4.5,B085DTHJBF,https://www.amazon.it/Utopia-Bedding-Cushions-Cushion-Padding/dp/B085DTHJBF/ref=zg_bs_g_kitchen_d_sccl_2/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen
4603,53,"edihome, A3 Photo Frame, (1 Unit), 19.7 x 42 cm, Wood, Photo Frame, Laminate Acrylic, College Diploma Wall Art Poster Picture Frames (Black, 1 Unit)",12.99,3202.0,4.4,B0C629YDFJ,https://www.amazon.it/-/en/edihome-Laminate-Acrylic-College-Diploma/dp/B0C629YDFJ/ref=zg_bs_g_kitchen_d_sccl_3/525-2067163-0910311?psc=1,kitchen,it,700.0,Kitchen
4604,54,"COMFEE' Home Dehumidifier Mould 10L/24h, Suitable for up to 16㎡, 2.5L Canister, Low Noise, Swivel Wheels, Dryer Mode, Double Drainage, Timer, Anti-Toiling Protection, CDDOE-10DEN7-QA3(EU)",104.49,19223.0,4.4,B0D9Q47D87,https://www.amazon.it/-/en/COMFEE-Dehumidifier-Anti-Toiling-Protection-CDDOE-10DEN7-QA3/dp/B0D9Q47D87/ref=zg_bs_g_kitchen_d_sccl_4/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen
4605,55,"Gallo, 15 Waste Bags in Recycled Plastic, 100% Recycled, 53 x 68 cm, 30 Litres, Blue",0.9,2618.0,4.5,B088HHSNL3,https://www.amazon.it/-/en/Gallo-Waste-Recycled-Plastic-Litres/dp/B088HHSNL3/ref=zg_bs_g_kitchen_d_sccl_5/525-2067163-0910311?psc=1,kitchen,it,600.0,Kitchen
4606,56,"Kenwood Chopper CHP61.100WH, 500W Power, 0.5L Bowl, 2 Speeds, Four Blade System, Non-Slip Ring for Stability of the Chopper, Dishwasher Safe, White/SIlver",28.47,9990.0,4.5,B098TJ8YCW,https://www.amazon.it/-/en/Kenwood-CHP61-100WH-Non-Slip-Stability-Dishwasher/dp/B098TJ8YCW/ref=zg_bs_g_kitchen_d_sccl_6/525-2067163-0910311?psc=1,kitchen,it,500.0,Kitchen
4607,57,"1000 Pcs Biodegradable Paper Coffee Cups, Biocompostable Cups, 75 ml",9.7,1048.0,4.5,B09XRDVRKW,https://www.amazon.it/-/en/1000-Biodegradable-Paper-Coffee-Biocompostable/dp/B09XRDVRKW/ref=zg_bs_g_kitchen_d_sccl_7/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4608,58,"Airwick Active Fresh Air Freshener, Automatic Gas Free Spray Diffuser Refill with Sea Breeze and Magnolia Fragrance, 237 ml (Pack of 1)",14.16,1584.0,4.6,B0CKLMKNLH,https://www.amazon.it/-/en/Airwick-Freshener-Automatic-Diffuser-Fragrance/dp/B0CKLMKNLH/ref=zg_bs_g_kitchen_d_sccl_8/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4609,59,"Ibergrif M34151-3 – Toilet Brush and Holder for Toilet, Silicone Bathroom, White, One Size",8.99,8860.0,4.2,B08C5NT656,https://www.amazon.it/-/en/Ibergrif-M34151-3-Toilet-Silicone-Bathroom/dp/B08C5NT656/ref=zg_bs_g_kitchen_d_sccl_9/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4610,60,"Swiffer Duster Duster Duvets - 1 XXL Handle and 2 Duvets, Traps and Traps Dust and Dirt, Reaches the Most Difficult Points of the House, Maxi Format",7.95,23207.0,4.7,B0F6N3CBP7,https://www.amazon.it/-/en/Swiffer-Duster-Duvets-Reaches-Difficult/dp/B0F6N3CBP7/ref=zg_bs_g_kitchen_d_sccl_10/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen
4611,61,"SWEET VIEW 2 in 1 Oil Sprayer and Oil Dispenser, 470ml Air Fryer Oil Sprayer Glass Olive Oil Bottle for Kitchen, Salad and BBQ (Black)",11.99,13538.0,4.4,B0D25YFS8F,https://www.amazon.it/-/en/SWEET-VIEW-Sprayer-Dispenser-Kitchen/dp/B0D25YFS8F/ref=zg_bs_g_kitchen_d_sccl_11/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen
